team_1,team_2,team_1_goals,team_2_goals,is_team_1_home,is_neutral,outcome,team_1_outcome,team_2_outcome,days,year,tournament.Friendly,tournament.African.Cup.of.Nations.Qualifiers,tournament.Euro.Qualifiers,tournament.Oceania.Nations.Cup,tournament.Copa.America,tournament.Confederations.Cup,tournament.Asian.Cup.Qualifiers,tournament.African.Cup.of.Nations,tournament.Gold.Cup,tournament.World.Cup.Qualifiers,tournament.Euro,tournament.Asian.Cup,tournament.World.Cup,team_1_index,team_2_index,team_1_rolling_2_outcome,team_1_rolling_2_goals,team_1_rolling_2_opponentgoals,team_2_rolling_2_outcome,team_2_rolling_2_goals,team_2_rolling_2_opponentgoals,diff_rolling_2_outcome,diff_rolling_2_goals,diff_rolling_2_opponentgoals,team_1_rolling_5_outcome,team_1_rolling_5_goals,team_1_rolling_5_opponentgoals,team_2_rolling_5_outcome,team_2_rolling_5_goals,team_2_rolling_5_opponentgoals,diff_rolling_5_outcome,diff_rolling_5_goals,diff_rolling_5_opponentgoals,team_1_rolling_10_outcome,team_1_rolling_10_goals,team_1_rolling_10_opponentgoals,team_2_rolling_10_outcome,team_2_rolling_10_goals,team_2_rolling_10_opponentgoals,diff_rolling_10_outcome,diff_rolling_10_goals,diff_rolling_10_opponentgoals,team_1_rolling_20_outcome,team_1_rolling_20_goals,team_1_rolling_20_opponentgoals,team_2_rolling_20_outcome,team_2_rolling_20_goals,team_2_rolling_20_opponentgoals,diff_rolling_20_outcome,diff_rolling_20_goals,diff_rolling_20_opponentgoals,team_1_rolling_50_outcome,team_1_rolling_50_goals,team_1_rolling_50_opponentgoals,team_2_rolling_50_outcome,team_2_rolling_50_goals,team_2_rolling_50_opponentgoals,diff_rolling_50_outcome,diff_rolling_50_goals,diff_rolling_50_opponentgoals
Azerbaijan,Finland,1,2,1,0,lose,-1,1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,21,53,0,2,5,-1,1,3,1,1,2,-2,4,12,0,7,5,-2,-3,7,-3,6,15,0,10,10,-3,-4,5,-9,11,31,1,26,21,-10,-15,10,0,0,0,0,0,0,0,0,0
Belarus,Czech Republic,1,3,1,0,lose,-1,1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,52,39,0,2,6,2,9,0,-2,-7,6,0,6,11,4,16,1,-4,-10,10,-1,12,21,8,32,5,-9,-20,16,1,27,30,10,51,13,-9,-24,17,0,0,0,19,105,39,-19,-105,-39
Bosnia-Herzegovina,Norway,1,0,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,37,42,0,2,2,0,1,1,0,1,1,0,6,6,-1,3,3,1,3,3,-3,11,18,1,9,6,-4,2,12,-3,26,32,3,22,12,-6,4,20,0,0,0,12,68,36,-12,-68,-36
Bulgaria,Estonia,2,0,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,59,46,1,5,2,-2,1,3,3,4,-1,3,9,3,0,5,3,3,4,0,6,16,5,-1,10,8,7,6,-3,5,23,20,2,20,14,3,3,6,8,61,48,2,57,64,6,4,-16
Ecuador,Venezuela,2,0,1,0,win,1,-1,1879,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,131,124,1,4,2,0,3,3,1,1,-1,1,6,7,0,7,7,1,-1,0,2,11,12,3,15,9,-1,-4,3,1,19,20,4,27,19,-3,-8,1,5,56,51,-11,54,91,16,2,-40
France,Cyprus,5,0,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,95,38,2,3,0,0,2,3,2,1,-3,5,13,3,-2,5,10,7,8,-7,8,27,6,-2,11,17,10,16,-11,10,46,15,-6,24,48,16,22,-33,27,110,35,0,0,0,27,110,35
Georgia,Albania,3,0,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,54,106,0,1,2,-2,3,6,2,-2,-4,-1,4,6,-4,4,10,3,0,-4,-3,11,17,-4,14,18,1,-3,-1,-2,25,30,-9,19,34,7,6,-4,0,0,0,0,0,0,0,0,0
Iceland,Germany,0,0,1,0,draw,0,-0,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,41,55,2,5,1,0,2,1,2,3,0,1,8,7,2,8,3,-1,0,4,0,14,13,1,14,12,-1,0,1,-2,24,33,7,38,19,-9,-14,14,0,0,0,14,103,55,-14,-103,-55
Ireland,Russia,1,1,1,0,draw,0,-0,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,56,90,2,4,1,-1,3,4,3,1,-3,4,7,2,-2,8,9,6,-1,-7,4,14,9,-2,17,16,6,-3,-7,7,31,16,-2,31,25,9,0,-9,0,0,0,0,0,0,0,0,0
Italy,Wales,4,0,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,85,58,2,3,0,-2,0,3,4,3,-3,5,9,1,0,8,5,5,1,-4,6,15,5,3,14,7,3,1,-2,5,25,15,2,24,18,3,1,-3,16,67,35,0,0,0,16,67,35
Latvia,Poland,0,2,1,0,lose,-1,1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,86,34,-2,1,6,0,2,4,-2,-1,2,-1,6,8,1,11,7,-2,-5,1,0,10,12,2,16,9,-2,-6,3,-5,21,30,1,28,23,-6,-7,7,0,0,0,6,68,54,-6,-68,-54
Liechtenstein,Turkey,0,3,1,0,lose,-1,1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,87,57,-1,3,5,2,4,1,-3,-1,4,-2,4,11,0,8,7,-2,-4,4,-4,9,23,1,14,16,-5,-5,7,-14,9,49,7,33,21,-21,-24,28,0,0,0,8,68,50,-8,-68,-50
Macedonia,England,1,2,1,0,lose,-1,1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,62,84,0,5,4,2,5,2,-2,0,2,-1,8,8,5,11,4,-6,-3,4,-4,15,20,6,19,11,-10,-4,9,-7,28,41,7,34,20,-14,-6,21,0,0,0,15,84,44,-15,-84,-44
Netherlands,Austria,3,1,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,88,36,1,3,1,2,7,0,-1,-4,1,2,7,4,1,9,5,1,-2,-1,7,18,5,1,15,11,6,3,-6,13,42,10,-3,25,33,16,17,-23,0,0,0,0,0,0,0,0,0
Peru,Paraguay,4,1,1,0,win,1,-1,1879,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,129,136,1,3,1,0,2,3,1,1,-2,0,8,7,0,3,5,0,5,2,0,14,12,0,7,9,0,7,3,-2,25,29,0,20,25,-2,5,4,-6,62,71,5,59,57,-11,3,14
Portugal,Spain,0,3,1,0,lose,-1,1,1879,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,43,73,2,5,0,-1,0,1,3,5,-1,3,7,1,1,9,3,2,-2,-2,5,15,6,5,18,4,0,-3,2,6,37,18,9,36,12,-3,1,6,24,120,40,22,104,39,2,16,1
Romania,Luxembourg,4,0,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,50,97,1,3,1,-1,1,3,2,2,-2,2,8,6,-4,2,12,6,6,-6,1,18,9,-8,2,28,9,16,-19,4,36,20,-16,8,56,20,28,-36,11,79,50,0,0,0,11,79,50
Scotland,Faroe Islands,3,1,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,92,60,0,1,1,-2,1,4,2,0,-3,-2,2,5,-1,7,9,-1,-5,-4,-1,9,11,-1,14,16,0,-5,-5,-6,16,31,-7,19,39,1,-3,-8,0,0,0,0,0,0,0,0,0
Slovenia,Israel,3,1,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,93,96,1,2,1,1,2,1,0,0,0,2,10,8,1,6,4,1,4,4,1,15,17,5,18,6,-4,-3,11,5,30,26,4,35,27,1,-5,-1,11,75,62,4,91,65,7,-16,-3
Swaziland,Botswana,0,3,1,0,lose,-1,1,1879,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,5,8,-1,2,3,1,3,5,-2,7,13,-1,4,5,-1,3,8,0,10,14,-2,5,8,2,5,6,-4,20,31,0,22,21,-4,-2,10,0,0,0,0,0,0,0,0,0
Sweden,San Marino,5,0,1,0,win,1,-1,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,45,91,0,4,2,-1,2,7,1,2,-5,1,13,5,-4,2,21,5,11,-16,-1,19,13,-9,2,32,8,17,-19,-2,30,25,-18,5,76,16,25,-51,10,71,40,0,0,0,10,71,40
Ukraine,Northern Ireland,0,0,1,0,draw,0,-0,1879,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,1,89,-2,0,3,-1,0,2,-1,0,1,-1,5,7,-4,0,6,3,5,1,0,10,10,-6,0,14,6,10,-4,-3,20,27,-11,10,33,8,10,-6,0,0,0,0,0,0,0,0,0
Angola,Namibia,2,0,1,0,win,1,-1,1880,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,5,3,0,2,2,0,3,1,0,9,7,-3,3,8,3,6,-1,-1,11,10,-8,7,30,7,4,-20,1,27,24,-11,21,50,12,6,-26,0,0,0,0,0,0,0,0,0
Australia,Jamaica,2,1,0,1,win,1,-1,1880,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,74,127,0,4,3,0,2,5,0,2,-2,1,14,5,-1,5,8,2,9,-3,3,29,9,-1,10,14,4,19,-5,7,52,15,-1,19,20,8,33,-5,0,0,0,-5,53,57,5,-53,-57
Colombia,Brazil,1,2,1,0,lose,-1,1,1880,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,126,72,-1,0,2,0,2,2,-1,-2,0,-1,3,5,1,6,4,-2,-3,1,-1,7,8,2,12,7,-3,-5,1,0,18,14,7,32,15,-7,-14,-1,10,57,39,16,93,37,-6,-36,2
Costa Rica,China,2,0,0,1,win,1,-1,1880,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,121,108,-2,2,5,-1,3,4,-1,-1,1,-1,10,9,-1,4,7,0,6,2,-1,15,14,-5,4,17,4,11,-3,-4,26,30,1,22,21,-5,4,9,5,80,63,0,0,0,5,80,63
Uruguay,Bolivia,5,0,1,0,win,1,-1,1880,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,145,116,0,7,5,0,3,4,0,4,1,2,14,10,-3,3,9,5,11,1,2,21,16,-4,10,21,6,11,-5,2,36,28,-9,22,45,11,14,-17,5,71,56,0,0,0,5,71,56
Chile,Peru,2,1,1,0,win,1,-1,1882,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,140,129,0,2,2,1,4,1,-1,-2,1,1,5,4,0,10,7,1,-5,-3,1,10,10,2,18,11,-1,-8,-1,-2,20,26,-1,26,27,-1,-6,-1,-9,58,67,-4,66,70,-5,-8,-3
Ireland,Turkey,2,2,1,0,draw,0,-0,1882,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,56,57,1,3,2,2,5,0,-1,-2,2,4,8,3,2,11,6,2,-3,-3,5,13,6,3,17,14,2,-4,-8,8,32,16,7,35,21,1,-3,-5,19,85,37,9,71,50,10,14,-13
Venezuela,Argentina,0,3,1,0,lose,-1,1,1882,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,124,142,0,3,4,1,5,4,-1,-2,0,-2,5,8,3,11,7,-5,-6,1,1,13,11,6,18,9,-5,-5,2,4,27,20,9,31,18,-5,-4,2,-11,54,91,23,88,45,-34,-34,46
Albania,Georgia,3,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,106,54,-2,1,6,0,3,2,-2,-2,4,-5,4,13,0,5,4,-5,-1,9,-4,14,19,-2,13,16,-2,1,3,-9,18,35,0,28,28,-9,-10,7,0,0,0,0,0,0,0,0,0
Andorra,Bulgaria,0,3,1,0,lose,-1,1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,82,59,-2,0,5,2,5,0,-4,-5,5,-5,0,12,3,9,2,-8,-9,10,-10,1,22,6,16,5,-16,-15,17,-17,7,55,5,24,20,-22,-17,35,0,0,0,9,63,48,-9,-63,-48
Belgium,Croatia,2,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,125,94,1,4,1,0,4,3,1,0,-2,1,9,8,3,9,4,-2,0,4,3,15,12,4,16,8,-1,-1,4,7,27,21,5,24,13,2,3,8,9,85,60,9,64,45,0,21,15
Bolivia,Colombia,4,0,1,0,win,1,-1,1883,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,116,126,0,3,5,-1,1,2,1,2,3,-3,3,13,-1,3,5,-2,0,8,-6,7,25,-2,8,10,-4,-1,15,-10,22,50,-1,18,15,-9,4,35,0,0,0,10,58,39,-10,-58,-39
Brazil,Ecuador,1,0,1,0,win,1,-1,1883,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,72,131,0,2,2,2,4,0,-2,-2,2,3,8,4,1,6,6,2,2,-2,3,14,8,2,12,12,1,2,-4,7,30,16,3,21,18,4,9,-2,16,90,38,6,58,51,10,32,-13
Czech Republic,Netherlands,3,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,39,88,2,8,1,1,4,2,1,4,-1,4,17,2,3,9,4,1,8,-2,8,31,5,7,20,6,1,11,-1,10,51,13,13,41,11,-3,10,2,19,105,39,22,98,43,-3,7,-4
Denmark,Romania,2,2,1,0,draw,0,-0,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,83,50,1,3,1,2,6,0,-1,-3,1,2,5,3,4,10,1,-2,-5,2,6,20,8,3,22,8,3,-2,0,11,34,19,4,38,20,7,-4,-1,18,83,47,11,82,50,7,1,-3
England,Liechtenstein,2,0,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,84,87,2,5,2,-1,2,5,3,3,-3,5,11,5,-2,4,12,7,7,-7,7,20,11,-5,9,26,12,11,-15,8,35,20,-14,9,50,22,26,-30,15,83,44,0,0,0,15,83,44
Faroe Islands,Lithuania,1,3,1,0,lose,-1,1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,60,31,-2,2,5,-2,0,6,0,2,-1,-3,5,10,-2,2,8,-1,3,2,-3,14,19,-5,7,19,2,7,0,-7,19,37,-13,13,46,6,6,-9,0,0,0,0,0,0,0,0,0
Germany,Scotland,2,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,55,92,-1,0,1,1,3,1,-2,-3,0,1,7,3,0,5,5,1,2,-2,1,13,11,-1,10,12,2,3,-1,6,32,17,-5,18,31,11,14,-14,14,103,55,0,0,0,14,103,55
Israel,Malta,2,2,0,1,draw,0,-0,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,96,48,0,3,4,-1,2,3,1,1,1,0,6,6,-3,5,14,3,1,-8,3,14,9,-8,6,30,11,8,-21,4,35,28,-13,14,49,17,21,-21,4,92,66,0,0,0,4,92,66
Japan,Senegal,0,1,1,0,lose,-1,1,1883,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,100,4,0,3,1,2,6,1,-2,-3,0,-1,7,4,2,8,3,-3,-1,1,-2,11,10,1,12,8,-3,-1,2,1,24,20,6,28,18,-5,-4,2,0,0,0,13,64,37,-13,-64,-37
Latvia,Hungary,3,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,86,40,-2,0,5,0,6,2,-2,-6,3,-3,4,9,1,15,6,-4,-11,3,-1,10,14,1,20,9,-2,-10,5,-5,20,28,-2,35,28,-3,-15,0,0,0,0,2,78,58,-2,-78,-58
Luxembourg,Bosnia-Herzegovina,0,1,1,0,lose,-1,1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,97,37,-1,1,5,0,1,2,-1,0,3,-4,2,14,2,7,4,-6,-5,10,-8,2,30,-2,8,14,-6,-6,16,-16,8,55,-2,26,31,-14,-18,24,0,0,0,0,0,0,0,0,0
Moldova,Belarus,2,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,98,52,-2,0,7,0,3,4,-2,-3,3,-3,3,11,-1,5,12,-2,-2,-1,-5,6,18,-3,9,22,-2,-3,-4,-11,12,41,0,28,33,-11,-16,8,0,0,0,0,0,0,0,0,0
Morocco,Trinidad and Tobago,2,0,1,0,win,1,-1,1883,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,49,134,2,3,0,-1,3,4,3,0,-4,2,4,1,-2,4,8,4,0,-7,4,18,6,-3,9,14,7,9,-8,9,32,13,-7,19,31,16,13,-18,17,59,33,2,76,67,15,-17,-34
Northern Ireland,Armenia,0,1,1,0,lose,-1,1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,89,33,0,0,0,-2,3,5,2,-3,-5,-3,0,5,-3,4,10,0,-4,-5,-6,0,14,-5,9,21,-1,-9,-7,-10,10,32,-7,17,33,-3,-7,-1,0,0,0,0,0,0,0,0,0
Norway,Portugal,0,1,1,0,lose,-1,1,1883,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,42,43,-1,0,1,0,1,3,-1,-1,-2,-1,3,3,1,6,4,-2,-3,-1,-1,8,7,4,14,8,-5,-6,-1,1,18,12,4,32,21,-3,-14,-9,10,66,37,23,120,43,-13,-54,-6
Oman,Bahrain,1,0,1,0,win,1,-1,1883,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,71,66,0,3,3,0,4,4,0,-1,-1,1,6,5,2,9,6,-1,-3,-1,3,17,12,1,12,12,2,5,0,-1,23,31,4,24,20,-5,-1,11,2,90,72,0,0,0,2,90,72
Paraguay,Uruguay,4,1,1,0,win,1,-1,1883,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,136,145,0,3,5,0,7,3,0,-4,2,-1,4,9,3,17,8,-4,-13,1,-1,8,13,3,26,16,-4,-18,-3,-1,19,27,3,40,27,-4,-21,0,3,59,61,6,75,55,-3,-16,6
Poland,Sweden,0,2,1,0,lose,-1,1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,34,45,2,4,1,0,6,2,2,-2,-1,1,8,7,1,16,4,0,-8,3,2,16,9,0,24,13,2,-8,-4,1,26,22,-1,33,23,2,-7,-1,6,68,53,10,75,40,-4,-7,13
Russia,Switzerland,4,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,90,99,-1,2,3,0,3,4,-1,-1,-1,-3,5,9,-1,6,8,-2,-1,1,-3,16,17,3,21,14,-6,-5,3,-2,32,26,2,35,28,-4,-3,-2,0,0,0,0,0,0,0,0,0
Serbia,Italy,1,1,0,0,draw,0,-0,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,51,85,0,2,2,2,5,0,-2,-3,2,-3,3,8,5,11,1,-8,-8,7,-4,9,16,6,17,5,-10,-8,11,-4,25,31,6,28,14,-10,-3,17,4,76,65,16,69,34,-12,7,31
Slovakia,Macedonia,1,1,1,0,draw,0,-0,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,44,62,-1,1,2,0,4,3,-1,-3,-1,-1,7,5,-1,9,8,0,-2,-3,-3,12,15,-4,15,20,1,-3,-5,-4,32,32,-7,29,42,3,3,-10,-2,58,60,0,0,0,-2,58,60
Slovenia,France,0,2,1,0,lose,-1,1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,93,95,2,5,2,2,7,0,0,-2,2,4,12,4,5,16,2,-1,-4,2,3,18,17,10,32,4,-7,-14,13,6,31,25,12,50,13,-6,-19,12,11,77,63,27,114,35,-16,-37,28
Spain,Ukraine,2,1,1,0,win,1,-1,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,73,1,1,3,0,-1,0,2,2,3,-2,2,10,1,-2,4,7,4,6,-6,5,19,4,-1,8,10,6,11,-6,9,38,12,-3,19,26,12,19,-14,22,104,38,6,57,46,16,47,-8
Tunisia,Ivory Coast,3,2,1,0,win,1,-1,1883,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,80,111,1,1,0,0,7,3,1,-6,-3,3,5,2,3,12,3,0,-7,-1,2,8,7,2,18,7,0,-10,0,-2,16,16,5,38,14,-7,-22,2,8,73,43,0,0,0,8,73,43
Wales,Finland,1,1,1,0,draw,0,-0,1883,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,58,53,-2,0,5,1,3,2,-3,-3,3,-2,6,9,0,6,6,-2,0,3,2,14,11,2,12,9,0,2,2,1,23,21,1,26,22,0,-3,-1,0,0,0,0,0,0,0,0,0
Kuwait,Qatar,2,1,1,0,win,1,-1,1887,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,63,68,0,4,4,-2,0,7,2,4,-3,0,7,11,-3,3,13,3,4,-2,-1,11,16,-5,7,21,4,4,-5,3,31,28,-2,21,29,5,10,-1,0,0,0,7,72,55,-7,-72,-55
Rwanda,Kenya,0,1,1,0,lose,-1,1,1887,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,32,9,2,2,0,0,1,2,2,1,-2,1,3,4,1,5,4,0,-2,0,2,11,11,3,17,8,-1,-6,3,5,25,21,4,29,16,1,-4,5,0,0,0,-2,59,49,2,-59,-49
Singapore,Oman,1,3,1,0,lose,-1,1,1889,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,109,71,0,5,4,0,2,2,0,3,2,3,14,5,1,6,5,2,8,0,3,21,12,3,14,10,0,7,2,1,31,28,-1,22,31,2,9,-3,0,0,0,3,91,72,-3,-91,-72
Yemen,Sudan,3,2,1,0,win,1,-1,1890,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,162,190,-1,3,4,-1,1,4,0,2,0,1,9,8,0,5,5,1,4,3,1,26,19,-2,8,13,3,18,6,0,0,0,1,21,22,-1,-21,-22,0,0,0,0,0,0,0,0,0
Bahrain,Lebanon,4,3,1,0,win,1,-1,1892,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,66,157,-1,2,3,2,2,0,-3,0,3,0,8,7,3,10,3,-3,-2,4,-1,10,13,6,32,6,-7,-22,7,4,23,19,4,44,22,0,-21,-3,0,0,0,0,0,0,0,0,0
Jordan,Syria,0,0,1,0,draw,0,-0,1892,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,143,65,0,3,5,-2,1,3,2,2,2,2,7,6,-3,3,7,5,4,-1,2,18,12,-5,15,15,7,3,-3,1,25,22,-4,48,26,5,-23,-4,0,0,0,0,0,0,0,0,0
Yemen,Sudan,1,2,1,0,lose,-1,1,1892,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,162,190,1,4,3,-1,3,4,2,1,-1,1,11,10,-2,4,8,3,7,2,1,18,19,-3,10,16,4,8,3,0,0,0,-1,22,25,1,-22,-25,0,0,0,0,0,0,0,0,0
Namibia,Angola,1,3,1,0,lose,-1,1,1893,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,11,26,-2,0,3,0,2,2,-2,-2,1,-3,2,7,1,10,6,-4,-8,1,-8,7,30,1,13,9,-9,-6,21,-13,13,50,1,26,23,-14,-13,27,0,0,0,0,0,0,0,0,0
Qatar,Kuwait,2,2,1,0,draw,0,-0,1893,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,68,63,-2,1,3,2,5,2,-4,-4,1,-3,4,13,0,6,12,-3,-2,1,-5,7,21,0,12,16,-5,-5,5,-4,20,30,3,31,29,-7,-11,1,6,72,56,0,0,0,6,72,56
Algeria,Gabon,2,2,1,0,draw,0,-0,1897,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,22,29,1,1,0,0,2,2,1,-1,-2,2,5,2,0,6,5,2,-1,-3,3,13,8,-2,10,9,5,3,-1,3,24,16,-2,26,23,5,-2,-7,4,69,56,0,0,0,4,69,56
Benin,Burkina Faso,0,1,0,1,lose,-1,1,1897,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,4,0,2,6,0,0,-2,0,1,8,6,3,11,1,-2,-3,5,2,13,12,1,14,6,1,-1,6,0,26,32,-4,24,22,4,2,10,0,0,0,-9,59,65,9,-59,-65
Qatar,Palestine,1,1,1,0,draw,0,-0,1897,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,68,179,-1,3,4,-2,4,7,1,-1,-3,-2,5,12,-1,7,9,-1,-2,3,-4,9,22,-3,12,19,-1,-3,3,-5,20,31,0,0,0,-5,20,31,6,72,56,0,0,0,6,72,56
Korea Republic,Vietnam,5,0,1,0,win,1,-1,1898,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,133,122,-2,0,3,-2,1,7,0,-1,-4,-2,1,4,-1,6,11,-1,-5,-7,-5,5,11,0,15,20,-5,-10,-9,-1,20,18,0,0,0,-1,20,18,3,52,51,0,0,0,3,52,51
Nepal,Oman,0,7,0,1,lose,-1,1,1898,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,161,71,0,4,2,2,4,1,-2,0,1,-1,12,11,1,7,6,-2,5,5,-4,17,37,4,15,9,-8,2,28,0,0,0,-1,24,32,1,-24,-32,0,0,0,5,94,66,-5,-94,-66
Algeria,Burkina Faso,0,0,1,0,draw,0,-0,1899,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,22,5,1,3,2,2,4,0,-1,-1,2,1,4,3,5,12,0,-4,-8,3,3,14,9,3,14,4,0,0,5,2,24,18,-3,24,21,5,0,-3,3,69,58,-8,58,63,11,11,-5
Benin,Gabon,0,4,0,1,lose,-1,1,1899,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,3,1,1,4,2,-1,-1,-1,1,8,4,0,7,6,1,1,-2,1,12,12,-1,12,10,2,0,2,-2,25,33,-1,28,23,-1,-3,10,0,0,0,0,0,0,0,0,0
Jordan,Iran,3,2,1,0,win,1,-1,1899,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,143,188,-1,1,4,0,5,3,-1,-4,1,2,7,6,-1,7,6,3,0,0,2,16,10,2,15,10,0,1,0,1,24,21,5,27,19,-4,-3,2,0,0,0,14,105,48,-14,-105,-48
Malaysia,Indonesia,1,1,1,0,draw,0,-0,1899,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,144,154,0,5,1,-1,1,3,1,4,-2,-2,6,7,0,6,8,-2,0,-1,-3,12,17,-1,17,16,-2,-5,1,-2,26,32,5,45,24,-7,-19,8,0,0,0,0,0,0,0,0,0
Korea Republic,Oman,1,0,1,0,win,1,-1,1900,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,133,71,0,5,1,2,10,1,-2,-5,0,-1,6,4,3,14,4,-4,-8,0,-4,10,11,5,21,8,-9,-11,3,0,25,18,1,29,27,-1,-4,-9,3,56,51,7,100,64,-4,-44,-13
Kuwait,Singapore,4,0,1,0,win,1,-1,1900,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,63,109,1,4,3,-2,2,6,3,2,-3,0,8,14,1,11,7,-1,-3,7,1,14,17,3,21,13,-2,-7,4,4,29,26,0,31,30,4,-2,-4,0,0,0,0,0,0,0,0,0
Qatar,Palestine,2,1,1,0,win,1,-1,1900,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,68,179,0,3,3,-1,2,4,1,1,-1,-3,4,12,-2,7,10,-1,-3,2,-3,10,20,-4,11,20,1,-1,0,-5,20,31,0,0,0,-5,20,31,7,73,55,0,0,0,7,73,55
Syria,Yemen,8,2,0,1,win,1,-1,1900,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,65,162,-1,0,1,0,4,4,-1,-4,-3,-3,3,7,0,9,9,-3,-6,-2,-6,6,15,1,19,17,-7,-13,-2,-5,47,26,0,0,0,-5,47,26,0,0,0,0,0,0,0,0,0
